#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Ch: 2 - RH   (%),Dew Point   (°C ),Host Connected,End of File
9926,10/28/2022 07:11:38,-5.39,83.11,-7.81,,
9927,10/28/2022 07:14:38,-5.65,82.50,-8.17,,
9928,10/28/2022 07:17:38,-6.08,82.63,-8.57,,
9929,10/28/2022 07:20:38,-6.45,83.31,-8.82,,
9930,10/28/2022 07:23:38,-6.64,83.60,-8.96,,
9931,10/28/2022 07:26:38,-6.76,83.62,-9.08,,
9932,10/28/2022 07:29:38,-6.77,83.18,-9.15,,
9933,10/28/2022 07:32:38,-6.77,82.83,-9.21,,
9934,10/28/2022 07:35:38,-6.73,84.11,-8.97,,
9935,10/28/2022 07:38:38,-6.64,83.81,-8.93,,
9936,10/28/2022 07:41:38,-6.60,84.20,-8.83,,
9937,10/28/2022 07:44:38,-6.49,83.81,-8.78,,
9938,10/28/2022 07:47:38,-6.50,84.73,-8.66,,
9939,10/28/2022 07:50:38,-6.48,83.46,-8.83,,
9940,10/28/2022 07:53:38,-6.52,84.32,-8.74,,
9941,10/28/2022 07:56:38,-6.56,85.87,-8.54,,
9942,10/28/2022 07:59:38,-6.58,86.81,-8.42,,
9943,10/28/2022 08:02:38,-6.67,84.47,-8.86,,
9944,10/28/2022 08:05:38,-6.92,84.29,-9.13,,
9945,10/28/2022 08:08:38,-7.16,83.94,-9.42,,
9946,10/28/2022 08:11:38,-7.38,85.37,-9.42,,
9947,10/28/2022 08:14:38,-7.39,86.33,-9.29,,
9948,10/28/2022 08:17:38,-7.20,86.66,-9.05,,
9949,10/28/2022 08:20:38,-6.82,85.72,-8.82,,
9950,10/28/2022 08:23:38,-6.43,85.71,-8.43,,
9951,10/28/2022 08:26:38,-6.19,84.56,-8.38,,
9952,10/28/2022 08:29:38,-6.05,84.23,-8.29,,
9953,10/28/2022 08:32:38,-5.96,83.21,-8.35,,
9954,10/28/2022 08:35:38,-5.77,82.50,-8.28,,
9955,10/28/2022 08:38:38,-5.65,78.55,-8.79,,
9956,10/28/2022 08:41:38,-5.84,78.50,-8.98,,
9957,10/28/2022 08:44:38,-5.83,79.80,-8.76,,
9958,10/28/2022 08:47:38,-5.34,78.65,-8.47,,
9959,10/28/2022 08:50:38,-4.98,78.21,-8.19,,
9960,10/28/2022 08:53:38,-4.87,76.79,-8.32,,
9961,10/28/2022 08:56:38,-5.04,77.26,-8.41,,
9962,10/28/2022 08:59:38,-5.14,79.37,-8.16,,
9963,10/28/2022 09:02:38,-4.91,80.74,-7.72,,
9964,10/28/2022 09:05:38,-4.75,78.84,-7.87,,
9965,10/28/2022 09:08:38,-4.61,80.07,-7.53,,
9966,10/28/2022 09:11:38,-4.41,80.78,-7.22,,
9967,10/28/2022 09:14:38,-4.22,80.56,-7.06,,
9968,10/28/2022 09:17:38,-3.94,80.17,-6.85,,
9969,10/28/2022 09:20:38,-3.63,78.56,-6.82,,
9970,10/28/2022 09:23:38,-3.33,79.29,-6.40,,
9971,10/28/2022 09:26:38,-3.61,76.45,-7.15,,
9972,10/28/2022 09:29:38,-4.12,75.95,-7.73,,
9973,10/28/2022 09:32:38,-4.28,76.16,-7.85,,
9974,10/28/2022 09:35:38,-4.12,76.66,-7.61,,
9975,10/28/2022 09:38:38,-3.84,75.63,-7.52,,
9976,10/28/2022 09:41:38,-3.64,76.14,-7.23,,
9977,10/28/2022 09:44:38,-3.18,73.22,-7.29,,
9978,10/28/2022 09:47:38,-2.73,73.22,-6.85,,
9979,10/28/2022 09:50:38,-2.52,75.29,-6.29,,
9980,10/28/2022 09:53:38,-2.19,73.77,-6.24,,
9981,10/28/2022 09:56:38,-1.76,72.01,-6.14,,
9982,10/28/2022 09:59:38,-1.65,71.66,-6.10,,
9983,10/28/2022 10:02:38,-1.69,72.35,-6.01,,
9984,10/28/2022 10:05:38,-1.86,72.50,-6.14,,
9985,10/28/2022 10:08:38,-1.83,72.81,-6.06,,
9986,10/28/2022 10:11:38,-1.59,72.97,-5.80,,
9987,10/28/2022 10:14:38,-1.47,70.85,-6.07,,
9988,10/28/2022 10:17:38,-1.02,70.99,-5.61,,
9989,10/28/2022 10:20:38,-0.65,68.29,-5.76,,
9990,10/28/2022 10:23:38,-0.59,69.06,-5.56,,
9991,10/28/2022 10:26:38,-0.66,69.67,-5.51,,
9992,10/28/2022 10:29:38,-0.61,65.86,-6.20,,
9993,10/28/2022 10:32:38,-0.31,64.37,-6.22,,
9994,10/28/2022 10:35:38,-0.09,64.62,-5.95,,
9995,10/28/2022 10:38:38,0.00,65.95,-5.60,,
9996,10/28/2022 10:41:38,-0.25,64.28,-6.17,,
9997,10/28/2022 10:44:38,-0.16,64.48,-6.05,,
9998,10/28/2022 10:47:38,0.01,65.05,-5.77,,
9999,10/28/2022 10:50:38,0.23,63.95,-5.78,,
10000,10/28/2022 10:53:38,-0.31,64.41,-6.21,,
10001,10/28/2022 10:56:38,-0.29,64.67,-6.14,,
10002,10/28/2022 10:59:38,0.06,63.91,-5.95,,
10003,10/28/2022 11:02:38,0.01,64.24,-5.94,,
10004,10/28/2022 11:05:38,0.05,64.70,-5.80,,
10005,10/28/2022 11:08:38,-0.11,65.59,-5.78,,
10006,10/28/2022 11:11:38,0.16,63.12,-6.02,,
10007,10/28/2022 11:14:38,0.17,63.94,-5.84,,
10008,10/28/2022 11:17:38,0.40,63.26,-5.76,,
10009,10/28/2022 11:20:38,0.55,60.96,-6.10,,
10010,10/28/2022 11:23:38,0.25,64.91,-5.56,,
10011,10/28/2022 11:26:38,0.18,65.15,-5.59,,
10012,10/28/2022 11:29:38,0.98,61.59,-5.56,,
10013,10/28/2022 11:32:38,3.18,55.37,-4.89,,
10014,10/28/2022 11:35:38,2.62,54.64,-5.59,,
10015,10/28/2022 11:38:38,2.34,59.00,-4.85,,
10016,10/28/2022 11:41:38,3.34,56.41,-4.50,,
10017,10/28/2022 11:44:38,4.14,49.76,-5.41,,
10018,10/28/2022 11:47:38,4.46,47.41,-5.75,,
10019,10/28/2022 11:50:38,4.48,51.01,-4.77,,
10020,10/28/2022 11:53:38,4.45,51.08,-4.78,,
10021,10/28/2022 11:56:38,5.12,46.79,-5.31,,
10022,10/28/2022 11:59:38,4.90,48.64,-5.01,,
10023,10/28/2022 12:02:38,3.93,49.55,-5.66,,
10024,10/28/2022 12:05:38,4.23,49.02,-5.52,,
10025,10/28/2022 12:08:38,3.68,51.24,-5.46,,
10026,10/28/2022 12:11:38,3.82,51.63,-5.22,,
10027,10/28/2022 12:14:38,3.94,50.67,-5.35,,
10028,10/28/2022 12:17:38,3.97,50.52,-5.37,,
10029,10/28/2022 12:20:38,3.29,52.29,-5.55,,
10030,10/28/2022 12:23:38,3.79,53.18,-4.85,,
10031,10/28/2022 12:26:38,4.24,51.93,-4.75,,
10032,10/28/2022 12:29:38,4.61,50.11,-4.89,,
10033,10/28/2022 12:32:38,4.82,49.59,-4.82,,
10034,10/28/2022 12:35:38,4.79,49.03,-5.00,,
10035,10/28/2022 12:38:38,4.89,48.08,-5.17,,
10036,10/28/2022 12:41:38,4.56,49.05,-5.22,,
10037,10/28/2022 12:44:38,5.07,47.38,-5.20,,
10038,10/28/2022 12:47:38,5.35,45.81,-5.39,,
10039,10/28/2022 12:50:38,4.92,46.71,-5.52,,
10040,10/28/2022 12:53:38,5.64,46.45,-4.94,,
10041,10/28/2022 12:56:38,6.05,46.86,-4.45,,
10042,10/28/2022 12:59:38,5.68,44.88,-5.35,,
10043,10/28/2022 13:02:38,5.52,46.30,-5.09,,
10044,10/28/2022 13:05:38,6.00,43.70,-5.41,,
10045,10/28/2022 13:08:38,6.36,44.36,-4.89,,
10046,10/28/2022 13:11:38,6.26,44.57,-4.92,,
10047,10/28/2022 13:14:38,5.95,47.33,-4.40,,
10048,10/28/2022 13:17:38,5.74,46.64,-4.80,,
10049,10/28/2022 13:20:38,6.04,45.12,-4.96,,
10050,10/28/2022 13:23:38,6.56,45.34,-4.41,,
10051,10/28/2022 13:26:38,6.82,42.34,-5.08,,
10052,10/28/2022 13:29:38,7.34,40.76,-5.11,,
10053,10/28/2022 13:32:38,7.88,39.29,-5.11,,
10054,10/28/2022 13:35:38,8.17,38.17,-5.23,,
10055,10/28/2022 13:38:38,8.28,39.04,-4.84,,
10056,10/28/2022 13:41:38,8.26,37.73,-5.31,,
10057,10/28/2022 13:44:38,8.01,40.30,-4.66,,
10058,10/28/2022 13:47:38,8.60,40.51,-4.06,,
10059,10/28/2022 13:50:38,7.43,41.48,-4.80,,
10060,10/28/2022 13:53:38,7.28,42.25,-4.69,,
10061,10/28/2022 13:56:38,8.03,42.56,-3.92,,
10062,10/28/2022 13:59:38,8.14,38.98,-4.98,,
10063,10/28/2022 14:02:38,8.66,37.88,-4.89,,
10064,10/28/2022 14:05:38,8.74,36.63,-5.27,,
10065,10/28/2022 14:08:38,8.43,37.79,-5.14,,
10066,10/28/2022 14:11:38,8.63,38.52,-4.70,,
10067,10/28/2022 14:14:38,7.93,40.01,-4.82,,
10068,10/28/2022 14:17:38,8.02,39.65,-4.86,,
10069,10/28/2022 14:20:38,8.67,39.43,-4.35,,
10070,10/28/2022 14:23:38,8.56,37.30,-5.19,,
10071,10/28/2022 14:26:38,9.20,37.60,-4.51,,
10072,10/28/2022 14:29:38,8.96,36.98,-4.94,,
10073,10/28/2022 14:32:38,9.45,34.01,-5.61,,
10074,10/28/2022 14:35:38,9.46,34.90,-5.27,,
10075,10/28/2022 14:38:38,9.35,36.05,-4.93,,
10076,10/28/2022 14:41:38,8.72,36.04,-5.50,,
10077,10/28/2022 14:44:38,8.66,36.77,-5.28,,
10078,10/28/2022 14:47:38,9.04,35.81,-5.30,,
10079,10/28/2022 14:50:38,9.53,34.03,-5.53,,
10080,10/28/2022 14:53:38,9.37,34.03,-5.67,,
10081,10/28/2022 14:56:38,8.78,37.16,-5.04,,
10082,10/28/2022 14:59:38,9.37,37.42,-4.42,,
10083,10/28/2022 15:02:38,10.14,33.99,-5.00,,
10084,10/28/2022 15:05:38,10.13,33.76,-5.11,,
10085,10/28/2022 15:08:38,10.19,35.89,-4.25,,
10086,10/28/2022 15:11:38,10.43,34.64,-4.50,,
10087,10/28/2022 15:14:38,9.80,35.62,-4.69,,
10088,10/28/2022 15:17:38,9.74,36.76,-4.33,,
10089,10/28/2022 15:20:38,9.69,37.01,-4.28,,
10090,10/28/2022 15:23:38,10.11,34.88,-4.69,,
10091,10/28/2022 15:26:38,10.25,34.15,-4.85,,
10092,10/28/2022 15:29:38,9.74,35.44,-4.82,,
10093,10/28/2022 15:32:38,10.22,34.97,-4.57,,
10094,10/28/2022 15:35:38,10.35,35.44,-4.27,,
10095,10/28/2022 15:38:38,10.70,33.51,-4.70,,
10096,10/28/2022 15:41:38,10.40,34.44,-4.61,,
10097,10/28/2022 15:44:38,10.01,35.51,-4.54,,
10098,10/28/2022 15:47:38,10.03,34.79,-4.80,,
10099,10/28/2022 15:50:38,9.94,36.42,-4.27,,
10100,10/28/2022 15:53:38,9.80,36.14,-4.50,,
10101,10/28/2022 15:56:38,9.90,35.05,-4.82,,
10102,10/28/2022 15:59:38,10.00,35.64,-4.50,,
10103,10/28/2022 16:02:38,9.26,37.11,-4.63,,
10104,10/28/2022 16:05:38,9.89,36.09,-4.44,,
10105,10/28/2022 16:08:38,10.04,35.82,-4.41,,
10106,10/28/2022 16:11:38,9.82,36.79,-4.25,,
10107,10/28/2022 16:14:38,9.79,35.61,-4.70,,
10108,10/28/2022 16:17:38,9.81,34.63,-5.05,,
10109,10/28/2022 16:20:38,9.32,36.33,-4.86,,
10110,10/28/2022 16:23:38,9.08,37.17,-4.77,,
10111,10/28/2022 16:26:38,9.35,36.39,-4.81,,
10112,10/28/2022 16:29:38,9.03,36.85,-4.93,,
10113,10/28/2022 16:32:38,8.90,36.96,-5.01,,
10114,10/28/2022 16:35:38,8.91,37.21,-4.91,,
10115,10/28/2022 16:38:38,8.56,37.36,-5.17,,
10116,10/28/2022 16:41:38,8.50,37.19,-5.28,,
10117,10/28/2022 16:44:38,8.34,37.41,-5.34,,
10118,10/28/2022 16:47:38,8.28,38.49,-5.03,,
10119,10/28/2022 16:50:38,8.72,38.97,-4.47,,
10120,10/28/2022 16:53:38,9.02,36.02,-5.24,,
10121,10/28/2022 16:56:38,8.48,37.20,-5.29,,
10122,10/28/2022 16:59:38,8.46,37.79,-5.11,,
10123,10/28/2022 17:02:38,8.02,39.15,-5.03,,
10124,10/28/2022 17:05:38,7.75,40.36,-4.87,,
10125,10/28/2022 17:08:38,7.64,40.05,-5.07,,
10126,10/28/2022 17:11:38,7.69,39.94,-5.07,,
10127,10/28/2022 17:14:38,7.35,39.63,-5.47,,
10128,10/28/2022 17:17:38,7.11,40.10,-5.54,,
10129,10/28/2022 17:20:38,7.01,41.60,-5.14,,
10130,10/28/2022 17:23:38,7.11,40.53,-5.40,,
10131,10/28/2022 17:26:38,6.93,41.36,-5.29,,
10132,10/28/2022 17:29:38,6.67,42.80,-5.08,,
10133,10/28/2022 17:32:38,6.48,45.33,-4.50,,
10134,10/28/2022 17:35:38,6.07,46.57,-4.51,,
10135,10/28/2022 17:38:38,5.37,46.83,-5.08,,
10136,10/28/2022 17:41:38,4.56,50.13,-4.93,,
10137,10/28/2022 17:44:38,4.02,50.52,-5.32,,
10138,10/28/2022 17:47:38,3.62,52.37,-5.22,,
10139,10/28/2022 17:50:38,3.20,53.90,-5.23,,
10140,10/28/2022 17:53:38,2.69,55.60,-5.30,,
10141,10/28/2022 17:56:38,2.41,55.55,-5.57,,
10142,10/28/2022 17:59:38,2.27,55.30,-5.76,,
10143,10/28/2022 18:02:38,2.40,55.16,-5.67,,
10144,10/28/2022 18:05:38,2.51,54.10,-5.83,,
10145,10/28/2022 18:08:38,2.81,53.21,-5.77,,
10146,10/28/2022 18:11:38,2.44,55.56,-5.54,,
10147,10/28/2022 18:14:38,1.82,58.14,-5.53,,
10148,10/28/2022 18:17:38,1.70,58.19,-5.63,,
10149,10/28/2022 18:20:38,1.53,58.66,-5.68,,
10150,10/28/2022 18:23:38,1.58,59.14,-5.53,,
10151,10/28/2022 18:26:38,1.17,59.98,-5.74,,
10152,10/28/2022 18:29:38,0.77,61.67,-5.75,,
10153,10/28/2022 18:32:38,0.33,63.59,-5.76,,
10154,10/28/2022 18:35:38,0.21,63.99,-5.79,,
10155,10/28/2022 18:38:38,0.31,63.75,-5.75,,
10156,10/28/2022 18:41:38,0.28,63.69,-5.79,,
10157,10/28/2022 18:44:38,0.31,62.97,-5.91,,
10158,10/28/2022 18:47:38,0.23,63.82,-5.81,,
10159,10/28/2022 18:50:38,0.24,63.76,-5.81,,
10160,10/28/2022 18:53:38,0.20,63.07,-5.99,,
10161,10/28/2022 18:56:38,0.17,63.52,-5.93,,
10162,10/28/2022 18:59:38,0.38,62.37,-5.97,,
10163,10/28/2022 19:02:38,0.29,63.08,-5.91,,
10164,10/28/2022 19:05:38,0.22,63.59,-5.86,,
10165,10/28/2022 19:08:38,-0.01,64.70,-5.86,,
10166,10/28/2022 19:11:38,-0.11,65.39,-5.82,,
10167,10/28/2022 19:14:38,-0.26,65.81,-5.87,,
10168,10/28/2022 19:17:38,-0.69,67.35,-5.98,,
10169,10/28/2022 19:20:38,-0.77,69.09,-5.73,,
10170,10/28/2022 19:23:38,-0.66,68.41,-5.75,,
10171,10/28/2022 19:26:38,-0.87,70.05,-5.64,,
10172,10/28/2022 19:29:38,-0.81,70.38,-5.52,,
10173,10/28/2022 19:32:38,-0.96,70.85,-5.58,,
10174,10/28/2022 19:35:38,-1.04,71.79,-5.49,,
10175,10/28/2022 19:38:38,-1.15,72.71,-5.42,,
10176,10/28/2022 19:41:38,-1.35,73.21,-5.53,,
10177,10/28/2022 19:44:38,-1.57,73.92,-5.61,,
10178,10/28/2022 19:47:38,-2.00,75.05,-5.83,,
10179,10/28/2022 19:50:38,-2.30,77.88,-5.63,,
10180,10/28/2022 19:53:38,-2.60,78.56,-5.81,,
10181,10/28/2022 19:56:38,-2.78,79.33,-5.86,,
10182,10/28/2022 19:59:38,-2.81,81.38,-5.56,,
10183,10/28/2022 20:02:38,-2.93,78.50,-6.15,,
10184,10/28/2022 20:05:38,-3.07,82.09,-5.70,,
10185,10/28/2022 20:08:38,-3.22,80.72,-6.06,,
10186,10/28/2022 20:11:38,-3.27,83.11,-5.74,,
10187,10/28/2022 20:14:38,-3.54,82.26,-6.13,,
10188,10/28/2022 20:17:38,-3.83,85.15,-5.96,,
10189,10/28/2022 20:20:38,-3.90,86.38,-5.84,,
10190,10/28/2022 20:23:38,-3.95,87.90,-5.66,,
10191,10/28/2022 20:26:38,-3.82,87.00,-5.67,,
10192,10/28/2022 20:29:38,-3.91,86.21,-5.88,,
10193,10/28/2022 20:32:38,-4.10,86.86,-5.97,,
10194,10/28/2022 20:35:38,-4.26,87.79,-5.99,,
10195,10/28/2022 20:38:38,-4.49,86.45,-6.41,,
10196,10/28/2022 20:41:38,-4.58,88.28,-6.23,,
10197,10/28/2022 20:44:38,-4.43,89.34,-5.93,,
10198,10/28/2022 20:47:38,-4.22,89.27,-5.73,,
10199,10/28/2022 20:50:38,-3.80,88.65,-5.40,,
10200,10/28/2022 20:53:38,-3.67,86.63,-5.58,,
10201,10/28/2022 20:56:38,-3.56,87.01,-5.42,,
10202,10/28/2022 20:59:38,-3.65,86.27,-5.61,,
10203,10/28/2022 21:02:38,-3.76,86.89,-5.63,,
10204,10/28/2022 21:05:38,-3.99,85.56,-6.06,,
10205,10/28/2022 21:08:38,-4.20,86.92,-6.06,,
10206,10/28/2022 21:11:38,-4.35,88.79,-5.92,,
10207,10/28/2022 21:14:38,-4.36,87.83,-6.08,,
10208,10/28/2022 21:17:38,-4.52,87.41,-6.30,,
10209,10/28/2022 21:20:38,-4.55,89.87,-5.97,,
10210,10/28/2022 21:23:38,-4.00,91.86,-5.14,,
10211,10/28/2022 21:26:38,-3.47,89.53,-4.95,,
10212,10/28/2022 21:29:38,-3.49,86.64,-5.40,,
10213,10/28/2022 21:32:38,-3.78,87.10,-5.62,,
10214,10/28/2022 21:35:38,-4.09,87.39,-5.88,,
10215,10/28/2022 21:38:38,-4.35,88.74,-5.93,,
10216,10/28/2022 21:41:38,-4.43,89.86,-5.85,,
10217,10/28/2022 21:44:38,-4.45,90.01,-5.85,,
10218,10/28/2022 21:47:38,-4.51,90.55,-5.83,,
10219,10/28/2022 21:50:38,-4.48,91.13,-5.71,,
10220,10/28/2022 21:53:38,-4.53,89.76,-5.96,,
10221,10/28/2022 21:56:38,-4.58,90.64,-5.89,,
10222,10/28/2022 21:59:38,-4.48,90.50,-5.80,,
10223,10/28/2022 22:02:38,-4.73,89.35,-6.22,,
10224,10/28/2022 22:05:38,-4.78,92.35,-5.83,,
10225,10/28/2022 22:08:38,-4.43,92.63,-5.45,,
10226,10/28/2022 22:11:38,-4.12,91.75,-5.27,,
10227,10/28/2022 22:14:38,-4.16,87.64,-5.92,,
10228,10/28/2022 22:17:38,-4.29,89.72,-5.73,,
10229,10/28/2022 22:20:38,-4.42,89.60,-5.88,,
10230,10/28/2022 22:23:38,-4.66,88.80,-6.23,,
10231,10/28/2022 22:26:38,-4.93,89.91,-6.33,,
10232,10/28/2022 22:29:38,-4.98,90.82,-6.25,,
10233,10/28/2022 22:32:38,-5.16,90.09,-6.54,,
10234,10/28/2022 22:35:38,-5.08,92.67,-6.09,,
10235,10/28/2022 22:38:38,-5.08,92.01,-6.18,,
10236,10/28/2022 22:41:38,-5.20,91.29,-6.41,,
10237,10/28/2022 22:44:38,-5.18,92.29,-6.25,,
10238,10/28/2022 22:47:38,-5.26,92.28,-6.32,,
10239,10/28/2022 22:50:38,-5.00,93.70,-5.87,,
10240,10/28/2022 22:53:38,-5.01,92.12,-6.10,,
10241,10/28/2022 22:56:38,-4.94,92.40,-5.99,,
10242,10/28/2022 22:59:38,-4.99,90.79,-6.27,,
10243,10/28/2022 23:02:38,-5.08,91.56,-6.25,,
10244,10/28/2022 23:05:38,-5.18,91.80,-6.32,,
10245,10/28/2022 23:08:38,-5.31,91.38,-6.50,,
10246,10/28/2022 23:11:38,-5.38,92.24,-6.45,,
10247,10/28/2022 23:14:38,-5.25,91.75,-6.39,,
10248,10/28/2022 23:17:38,-5.35,91.59,-6.52,,
10249,10/28/2022 23:20:38,-5.30,92.70,-6.31,,
10250,10/28/2022 23:23:38,-5.19,92.65,-6.21,,
10251,10/28/2022 23:26:38,-5.14,91.98,-6.25,,
10252,10/28/2022 23:29:38,-5.35,90.25,-6.71,,
10253,10/28/2022 23:32:38,-5.25,92.50,-6.28,,
10254,10/28/2022 23:35:38,-4.98,91.87,-6.11,,
10255,10/28/2022 23:38:38,-5.20,88.17,-6.86,,
10256,10/28/2022 23:41:38,-5.30,89.57,-6.75,,
10257,10/28/2022 23:44:38,-5.43,92.13,-6.52,,
10258,10/28/2022 23:47:38,-5.46,91.74,-6.60,,
10259,10/28/2022 23:50:38,-5.78,90.59,-7.09,,
10260,10/28/2022 23:53:38,-5.84,92.27,-6.90,,
10261,10/28/2022 23:56:38,-5.87,93.01,-6.83,,
10262,10/28/2022 23:59:38,-5.98,92.02,-7.07,,
10263,10/29/2022 00:02:38,-5.86,92.86,-6.84,,
10264,10/29/2022 00:05:38,-5.70,93.24,-6.63,,
10265,10/29/2022 00:08:38,-5.54,93.58,-6.42,,
10266,10/29/2022 00:11:38,-5.32,93.31,-6.24,,
10267,10/29/2022 00:14:38,-5.19,93.44,-6.10,,
10268,10/29/2022 00:17:38,-5.09,92.68,-6.10,,
10269,10/29/2022 00:20:38,-6.00,87.23,-7.79,,
10270,10/29/2022 00:23:38,-6.32,89.83,-7.72,,
10271,10/29/2022 00:26:38,-6.32,93.36,-7.23,,
10272,10/29/2022 00:29:38,-6.19,93.50,-7.08,,
10273,10/29/2022 00:32:38,-6.12,93.46,-7.01,,
10274,10/29/2022 00:35:38,-6.07,92.69,-7.08,,
10275,10/29/2022 00:38:38,-6.13,92.38,-7.17,,
10276,10/29/2022 00:41:38,-6.38,90.40,-7.71,,
10277,10/29/2022 00:44:38,-6.55,92.27,-7.60,,
10278,10/29/2022 00:47:38,-6.45,92.62,-7.46,,
10279,10/29/2022 00:50:38,-6.30,92.12,-7.38,,
10280,10/29/2022 00:53:38,-6.04,91.46,-7.22,,
10281,10/29/2022 00:56:38,-5.90,89.85,-7.31,,
10282,10/29/2022 00:59:38,-5.58,90.82,-6.85,,
10283,10/29/2022 01:02:38,-5.59,90.26,-6.94,,
10284,10/29/2022 01:05:38,-5.58,91.34,-6.78,,
10285,10/29/2022 01:08:38,-5.48,90.50,-6.80,,
10286,10/29/2022 01:11:38,-5.46,91.26,-6.67,,
10287,10/29/2022 01:14:38,-5.27,91.14,-6.50,,
10288,10/29/2022 01:17:38,-5.01,90.67,-6.31,,
10289,10/29/2022 01:20:38,-4.84,88.54,-6.45,,
10290,10/29/2022 01:23:38,-4.82,88.33,-6.46,,
10291,10/29/2022 01:26:38,-5.20,86.06,-7.18,,
10292,10/29/2022 01:29:38,-5.33,88.34,-6.97,,
10293,10/29/2022 01:32:38,-5.42,88.53,-7.02,,
10294,10/29/2022 01:35:38,-6.58,82.69,-9.04,,
10295,10/29/2022 01:38:38,-7.32,85.58,-9.33,,
10296,10/29/2022 01:41:38,-7.78,89.48,-9.22,,
10297,10/29/2022 01:44:38,-7.87,92.73,-8.86,,
10298,10/29/2022 01:47:38,-7.81,92.92,-8.77,,
10299,10/29/2022 01:50:38,-7.74,93.59,-8.60,,
10300,10/29/2022 01:53:38,-7.89,92.87,-8.85,,
10301,10/29/2022 01:56:38,-7.92,93.31,-8.82,,
10302,10/29/2022 01:59:38,-7.75,94.97,-8.43,,
10303,10/29/2022 02:02:38,-7.64,95.23,-8.29,,
10304,10/29/2022 02:05:38,-7.60,94.69,-8.31,,
10305,10/29/2022 02:08:38,-7.52,94.04,-8.33,,
10306,10/29/2022 02:11:38,-7.12,95.79,-7.70,,
10307,10/29/2022 02:14:38,-6.93,94.29,-7.71,,
10308,10/29/2022 02:17:38,-6.76,93.53,-7.64,,
10309,10/29/2022 02:20:38,-6.35,93.47,-7.24,,
10310,10/29/2022 02:23:38,-5.73,93.72,-6.59,,
10311,10/29/2022 02:26:38,-5.52,89.61,-6.96,,
10312,10/29/2022 02:29:38,-5.52,89.69,-6.95,,
10313,10/29/2022 02:32:38,-5.59,89.77,-7.01,,
10314,10/29/2022 02:35:38,-6.26,87.53,-8.00,,
10315,10/29/2022 02:38:38,-6.87,88.61,-8.44,,
10316,10/29/2022 02:41:38,-7.18,91.38,-8.35,,
10317,10/29/2022 02:44:38,-7.49,91.67,-8.62,,
10318,10/29/2022 02:47:38,-7.71,92.17,-8.78,,
10319,10/29/2022 02:50:38,-7.86,92.68,-8.86,,
10320,10/29/2022 02:53:38,-7.76,93.87,-8.59,,
10321,10/29/2022 02:56:38,-7.57,94.20,-8.36,,
10322,10/29/2022 02:59:38,-6.64,96.07,-7.18,,
10323,10/29/2022 03:02:38,-6.06,92.11,-7.15,,
10324,10/29/2022 03:05:38,-6.02,89.59,-7.46,,
10325,10/29/2022 03:08:38,-5.84,88.67,-7.42,,
10326,10/29/2022 03:11:38,-5.96,88.59,-7.54,,
10327,10/29/2022 03:14:38,-6.06,89.09,-7.58,,
10328,10/29/2022 03:17:38,-6.11,89.25,-7.60,,
10329,10/29/2022 03:20:38,-6.35,88.55,-7.94,,
10330,10/29/2022 03:23:38,-7.08,86.02,-9.03,,
10331,10/29/2022 03:26:38,-7.39,90.59,-8.68,,
10332,10/29/2022 03:29:38,-7.74,90.34,-9.05,,
10333,10/29/2022 03:32:38,-7.95,92.23,-9.00,,
10334,10/29/2022 03:35:38,-7.97,93.79,-8.81,,
10335,10/29/2022 03:38:38,-7.90,93.71,-8.75,,
10336,10/29/2022 03:41:38,-8.00,92.99,-8.95,,
10337,10/29/2022 03:44:38,-8.40,90.22,-9.73,,
10338,10/29/2022 03:47:38,-8.63,92.42,-9.65,,
10339,10/29/2022 03:50:38,-8.52,94.90,-9.21,,
10340,10/29/2022 03:53:38,-7.80,96.50,-8.28,,
10341,10/29/2022 03:56:38,-7.60,95.74,-8.17,,
10342,10/29/2022 03:59:38,-7.72,93.07,-8.66,,
10343,10/29/2022 04:02:38,-7.97,92.39,-9.00,,
10344,10/29/2022 04:05:38,-7.86,93.30,-8.77,,
10345,10/29/2022 04:08:38,-8.13,91.35,-9.31,,
10346,10/29/2022 04:11:38,-8.12,90.76,-9.38,,
10347,10/29/2022 04:14:38,-8.44,90.13,-9.78,,
10348,10/29/2022 04:17:38,-8.36,94.29,-9.13,,
10349,10/29/2022 04:20:38,-8.23,94.11,-9.02,,
10350,10/29/2022 04:23:38,-8.80,90.64,-10.06,,
10351,10/29/2022 04:26:38,-8.92,93.00,-9.86,,
10352,10/29/2022 04:29:38,-8.68,95.06,-9.34,,
10353,10/29/2022 04:32:38,-8.68,94.29,-9.45,,
10354,10/29/2022 04:35:38,-8.40,95.35,-9.03,,
10355,10/29/2022 04:38:38,-8.48,93.09,-9.41,,
10356,10/29/2022 04:41:38,-8.26,95.11,-8.92,,
10357,10/29/2022 04:44:38,-8.30,94.54,-9.04,,
10358,10/29/2022 04:47:38,-8.22,94.72,-8.93,,
10359,10/29/2022 04:50:38,-8.26,92.84,-9.23,,
10360,10/29/2022 04:53:38,-8.20,93.46,-9.08,,
10361,10/29/2022 04:56:38,-8.46,91.82,-9.57,,
10362,10/29/2022 04:59:38,-8.70,91.25,-9.88,,
10363,10/29/2022 05:02:38,-8.90,91.73,-10.02,,
10364,10/29/2022 05:05:38,-9.09,91.69,-10.21,,
10365,10/29/2022 05:08:38,-9.36,91.09,-10.55,,
